incident_id,day_of_week,hour,is_month_end,system,incident_type,severity,team,after_change,affected_users,transactions_impacted,resolution_minutes,downtime_minutes,availability_pct,cpu_peak_pct,memory_peak_pct,monitoring_alerts,sla_breach
INC101818,Wednesday,1,no,Payments Gateway,Network Outage,High,Network,no,121,3213,124,43,97.16,82.1,80.3,5,no
INC101819,Thursday,8,no,Trading Platform,Network Outage,Critical,Network,no,44,1047,285,176,87.65,36.8,36.3,16,yes
INC101820,Sunday,11,no,Payments Gateway,Security Alert,Medium,Security,no,38,709,1089,479,80.0,46.3,69.1,4,yes
INC101821,Wednesday,12,no,CRM,Human Error,High,Application Support,no,112,2802,426,193,86.45,86.8,42.9,23,yes
INC101822,Wednesday,2,no,Mobile App,Security Alert,Medium,Security,no,78,2090,475,250,82.27,63.5,52.4,3,no
INC101823,Thursday,0,yes,Core Banking,Batch Failure,Low,Application Support,yes,48,985,162,83,94.66,62.0,47.3,5,no
INC101824,Friday,14,no,Payments Gateway,Network Outage,Critical,Network,no,95,1978,237,79,94.7,88.7,77.0,21,yes
INC101825,Monday,23,no,Core Banking,Application Error,High,Application Support,yes,99,2172,293,137,89.83,69.7,65.4,8,yes
INC101826,Wednesday,2,no,Trading Platform,Security Alert,Medium,Security,no,45,1048,352,209,85.25,88.3,85.6,1,no
INC101827,Wednesday,14,no,Mobile App,Application Error,Low,Application Support,yes,188,5255,436,236,83.88,65.4,49.7,10,no
INC101828,Sunday,15,no,Mobile App,Performance Degradation,Medium,Infrastructure,no,233,5439,246,168,87.79,84.2,79.5,38,no
INC101829,Wednesday,8,no,ATM Network,Hardware Failure,Medium,Infrastructure,no,98,2513,643,393,80.0,70.9,60.6,4,yes
INC101830,Wednesday,19,no,Payments Gateway,Security Alert,Critical,Security,no,280,9558,58,1,100.0,80.7,76.6,12,no
INC101831,Sunday,7,no,Home Banking,Application Error,Medium,Application Support,no,72,1511,260,149,89.54,69.7,80.7,3,no
INC101832,Wednesday,11,no,ATM Network,Network Outage,High,Network,no,125,2742,285,176,88.16,61.2,66.3,1,yes
INC101833,Monday,17,no,Payments Gateway,Security Alert,Medium,Security,no,170,4733,326,189,87.4,61.4,35.6,16,no
INC101834,Monday,17,no,Trading Platform,Performance Degradation,Critical,Infrastructure,no,159,4583,75,30,97.6,68.8,61.6,8,no
INC101835,Monday,1,no,Core Banking,Batch Failure,High,DBA,no,166,4364,193,130,91.07,52.2,62.6,6,no
INC101836,Monday,9,no,Core Banking,Human Error,High,Application Support,no,136,4460,140,80,95.17,72.3,63.1,4,no
INC101837,Wednesday,13,yes,ATM Network,Network Outage,Medium,Infrastructure,no,355,9290,400,241,83.42,55.5,37.5,9,no
INC101838,Friday,9,no,Trading Platform,Performance Degradation,Medium,Infrastructure,no,31,471,296,124,92.22,60.0,68.3,10,no
INC101839,Friday,14,no,CRM,Application Error,Low,Application Support,yes,30,773,379,226,84.08,73.3,64.7,4,no
INC101840,Monday,18,no,ATM Network,Network Outage,Low,Network,no,42,951,467,263,82.37,46.9,38.2,4,no
INC101841,Thursday,1,no,Home Banking,Network Outage,High,Network,yes,57,1799,342,184,87.23,46.7,47.0,3,yes
INC101842,Monday,16,no,Home Banking,Application Error,Medium,Application Support,yes,12,331,133,70,95.02,72.6,68.4,0,no
INC101843,Sunday,13,no,Payments Gateway,Performance Degradation,Critical,DBA,no,296,5503,401,166,88.7,62.1,63.4,9,yes
INC101844,Monday,11,no,Home Banking,Performance Degradation,Low,Infrastructure,no,25,773,623,336,80.0,75.8,57.7,5,no
INC101845,Thursday,11,no,ATM Network,Human Error,Low,Application Support,yes,60,1733,127,100,93.03,81.7,79.0,14,no
INC101846,Tuesday,6,no,CRM,Human Error,Medium,Application Support,no,10,246,154,71,95.24,53.8,43.7,4,no
INC101847,Thursday,10,no,Mobile App,Application Error,Medium,Application Support,yes,131,3244,228,143,89.44,49.9,57.2,3,no
INC101848,Wednesday,13,no,Mobile App,Application Error,Low,Application Support,yes,31,954,357,221,84.37,94.4,79.5,2,no
INC101849,Friday,2,no,Core Banking,Hardware Failure,Medium,Infrastructure,no,23,376,890,546,80.0,68.7,59.3,6,yes
INC101850,Monday,8,no,Home Banking,Human Error,Low,Application Support,no,77,2095,126,92,93.96,77.4,75.1,5,no
INC101851,Saturday,7,no,Trading Platform,Human Error,Medium,Application Support,no,25,719,267,143,90.19,59.3,42.8,2,no
INC101852,Wednesday,0,no,Core Banking,Batch Failure,High,Application Support,no,43,1091,93,35,97.67,53.0,70.1,3,no
INC101853,Friday,4,no,Home Banking,Application Error,Low,Application Support,no,71,2014,387,192,86.81,51.0,40.9,10,no
INC101854,Saturday,1,no,Core Banking,Batch Failure,High,DBA,no,150,3784,581,352,80.0,70.9,71.7,1,yes
INC101855,Sunday,17,no,Core Banking,Hardware Failure,High,Infrastructure,no,37,905,247,169,87.76,78.2,80.5,1,yes
INC101856,Monday,12,no,Payments Gateway,Performance Degradation,Medium,Infrastructure,no,28,580,140,50,96.35,85.8,63.5,3,no
INC101857,Tuesday,9,no,Payments Gateway,Performance Degradation,Medium,DBA,no,70,1921,318,196,86.36,81.7,75.6,7,no
INC101858,Tuesday,14,no,Mobile App,Performance Degradation,Medium,Infrastructure,no,122,2761,537,252,82.57,82.0,72.9,4,yes
INC101859,Tuesday,3,yes,Core Banking,Batch Failure,High,DBA,no,272,5158,280,146,89.12,47.3,49.3,17,yes
INC101860,Thursday,10,no,Home Banking,Performance Degradation,Low,Infrastructure,no,24,614,160,139,89.91,82.7,55.3,5,no
INC101861,Sunday,6,yes,Core Banking,Batch Failure,Medium,Application Support,yes,49,1157,134,57,96.04,59.2,51.3,2,no
INC101862,Sunday,0,no,Core Banking,Security Alert,High,Security,no,210,4252,344,160,89.24,75.0,65.3,9,yes
INC101863,Wednesday,2,no,Trading Platform,Security Alert,Critical,Security,no,354,9034,105,65,95.34,67.7,54.8,21,no
INC101864,Thursday,17,no,Core Banking,Security Alert,Medium,Security,no,28,783,408,205,85.53,61.9,51.3,11,no
INC101865,Saturday,14,no,Payments Gateway,Network Outage,High,Infrastructure,no,38,918,390,212,85.46,63.6,72.2,8,yes
INC101866,Sunday,23,no,Core Banking,Hardware Failure,High,Infrastructure,yes,103,2113,243,104,92.66,27.7,34.6,8,yes
INC101867,Monday,13,no,Payments Gateway,Security Alert,Low,Security,no,34,934,1140,664,80.0,55.6,44.0,2,yes
INC101868,Wednesday,10,no,Home Banking,Application Error,Critical,Application Support,no,48,1418,195,61,95.69,55.7,51.9,0,yes
INC101869,Saturday,16,no,CRM,Application Error,High,Application Support,no,55,1870,474,194,86.14,66.7,56.1,4,yes
INC101870,Tuesday,13,no,Core Banking,Performance Degradation,Low,Infrastructure,yes,241,7380,371,188,87.44,86.3,82.8,13,no
INC101871,Wednesday,7,no,Trading Platform,Application Error,Low,Application Support,yes,12,296,255,124,91.82,62.7,57.2,2,no
INC101872,Sunday,3,yes,Home Banking,Batch Failure,High,Application Support,no,306,8777,277,196,86.05,42.1,49.7,9,yes
INC101873,Sunday,4,yes,Core Banking,Batch Failure,Critical,DBA,no,49,1276,180,68,95.42,65.6,49.7,7,yes
INC101874,Saturday,8,no,Home Banking,Application Error,Medium,Application Support,no,104,2193,543,288,80.0,65.6,62.2,21,yes
INC101875,Friday,11,no,Home Banking,Performance Degradation,Medium,Infrastructure,no,321,8424,214,85,94.31,49.5,50.9,12,no
INC101876,Tuesday,10,yes,Trading Platform,Performance Degradation,Medium,Infrastructure,no,68,2310,625,315,80.0,76.3,60.3,7,yes
INC101877,Tuesday,3,no,Trading Platform,Application Error,High,Application Support,no,40,1210,157,57,96.35,66.8,58.6,8,no
INC101878,Thursday,11,yes,Home Banking,Performance Degradation,High,Infrastructure,no,161,3377,218,163,89.1,95.1,85.5,6,no
INC101879,Thursday,22,no,Home Banking,Application Error,Medium,Application Support,no,61,1562,288,195,86.13,41.3,49.8,1,no
INC101880,Wednesday,0,no,Home Banking,Application Error,Medium,Application Support,yes,115,3083,169,88,93.91,80.8,58.6,33,yes
INC101881,Thursday,18,no,Core Banking,Application Error,Medium,Application Support,yes,58,1064,552,346,80.0,59.5,49.6,1,yes
INC101882,Wednesday,16,no,ATM Network,Hardware Failure,High,Infrastructure,no,145,2694,306,172,87.71,34.6,44.0,6,yes
INC101883,Friday,16,no,Mobile App,Human Error,Medium,Application Support,no,21,570,153,116,91.71,49.5,40.2,12,no
INC101884,Tuesday,10,no,Home Banking,Performance Degradation,Medium,DBA,yes,30,768,138,69,95.44,78.6,71.3,3,no
INC101885,Tuesday,3,yes,Trading Platform,Batch Failure,Low,Application Support,no,11,202,470,312,80.0,66.0,60.2,10,no
INC101886,Monday,0,no,ATM Network,Application Error,Medium,Application Support,yes,54,1464,198,99,92.57,61.5,67.2,0,no
INC101887,Monday,21,no,Trading Platform,Application Error,Medium,Application Support,yes,12,381,125,41,97.04,50.1,66.7,4,no
INC101888,Saturday,9,no,Core Banking,Human Error,Medium,Application Support,no,37,922,181,163,89.29,68.6,51.0,5,no
INC101889,Wednesday,3,no,CRM,Batch Failure,Low,DBA,no,12,316,607,257,82.87,72.3,56.0,3,no
INC101890,Monday,11,yes,ATM Network,Human Error,Medium,Application Support,no,231,6270,279,125,91.1,67.9,44.9,22,no
INC101891,Friday,10,no,Mobile App,Performance Degradation,Medium,Infrastructure,no,30,776,291,89,93.5,50.7,36.7,3,no
INC101892,Thursday,15,no,Core Banking,Performance Degradation,Medium,DBA,yes,22,421,192,74,94.7,93.3,77.9,1,no
INC101893,Monday,12,no,CRM,Human Error,High,Infrastructure,no,56,1230,102,25,98.89,75.9,77.2,21,no
INC101894,Tuesday,4,no,Core Banking,Batch Failure,High,Application Support,no,333,7825,193,104,93.07,67.4,88.9,43,no
INC101895,Monday,15,no,Trading Platform,Hardware Failure,High,Infrastructure,no,50,1050,247,134,91.21,50.0,59.0,4,yes
INC101896,Thursday,0,no,Payments Gateway,Application Error,Low,Application Support,yes,53,1629,135,83,94.59,44.5,39.9,4,no
INC101897,Tuesday,12,no,CRM,Human Error,Low,Infrastructure,yes,110,2982,109,26,97.73,59.3,46.2,34,no
INC101898,Monday,16,yes,ATM Network,Network Outage,Critical,Network,no,168,3398,292,115,91.68,62.9,64.5,5,yes
INC101899,Monday,2,no,CRM,Batch Failure,Medium,Application Support,no,56,1355,290,170,87.95,54.2,37.3,5,no
INC101900,Thursday,0,yes,Home Banking,Hardware Failure,Medium,Infrastructure,yes,42,1294,302,186,86.9,50.8,49.6,5,no
INC101901,Monday,1,no,Core Banking,Batch Failure,High,DBA,no,110,2469,205,137,90.25,72.9,69.2,0,no
INC101902,Saturday,15,no,ATM Network,Application Error,High,Application Support,no,19,616,481,193,86.4,74.6,46.4,3,yes
INC101903,Monday,1,no,ATM Network,Hardware Failure,Critical,Infrastructure,no,41,1245,167,110,92.59,46.8,30.2,1,yes
INC101904,Thursday,11,no,Mobile App,Performance Degradation,Medium,Infrastructure,no,272,8124,326,235,83.73,65.0,60.1,6,no
INC101905,Wednesday,11,no,Trading Platform,Human Error,Medium,Application Support,no,164,4178,170,66,95.84,49.9,48.7,5,no
INC101906,Wednesday,15,no,Mobile App,Performance Degradation,Low,Infrastructure,no,94,2806,389,203,85.99,76.7,71.2,12,no
INC101907,Monday,16,no,Trading Platform,Performance Degradation,High,Infrastructure,no,9,158,221,136,90.32,25.9,28.8,3,no
INC101908,Friday,18,no,Home Banking,Application Error,Medium,Application Support,no,25,811,328,182,87.43,59.2,51.5,0,yes
INC101909,Saturday,8,no,Trading Platform,Application Error,High,Application Support,no,30,731,392,224,83.92,63.6,56.8,2,yes
INC101910,Monday,15,no,Core Banking,Human Error,Medium,Application Support,no,60,1778,173,112,91.41,41.3,40.2,11,no
INC101911,Monday,11,no,Payments Gateway,Application Error,Critical,Application Support,yes,27,606,213,146,90.09,29.2,31.2,4,yes
INC101912,Saturday,9,no,Trading Platform,Performance Degradation,High,Infrastructure,no,44,1167,252,187,87.37,79.5,60.2,0,yes
INC101913,Thursday,11,no,Home Banking,Application Error,High,Application Support,no,414,11266,102,11,99.26,65.0,57.1,49,no
INC101914,Monday,18,no,Home Banking,Application Error,Medium,Application Support,no,110,2279,426,215,84.93,51.6,51.2,8,yes
INC101915,Monday,9,no,Home Banking,Performance Degradation,High,Infrastructure,no,102,2162,236,139,89.88,66.9,59.5,33,no
INC101916,Thursday,22,no,ATM Network,Hardware Failure,Medium,Infrastructure,no,23,590,552,388,80.0,46.2,26.1,4,no
INC101917,Friday,17,no,Payments Gateway,Hardware Failure,Critical,Infrastructure,yes,19,596,147,12,99.34,39.8,41.5,0,yes
INC101918,Thursday,13,no,Core Banking,Human Error,Medium,Application Support,no,23,427,67,27,98.23,67.7,81.2,3,no
INC101919,Sunday,7,no,CRM,Application Error,Medium,Application Support,no,8,186,166,58,95.97,54.4,49.1,2,no
INC101920,Wednesday,15,no,Home Banking,Performance Degradation,Critical,DBA,no,102,3059,283,132,90.67,72.8,66.8,4,yes
INC101921,Tuesday,0,no,Core Banking,Batch Failure,Critical,DBA,no,117,2345,126,101,92.6,72.5,61.2,3,yes
INC101922,Wednesday,16,no,ATM Network,Hardware Failure,High,Infrastructure,no,28,906,577,331,80.0,41.6,20.8,1,no
INC101923,Tuesday,18,no,Core Banking,Application Error,Medium,Application Support,no,80,1650,155,27,97.94,66.9,85.6,5,no
INC101924,Monday,17,no,Home Banking,Performance Degradation,Low,Infrastructure,no,244,5201,235,138,90.27,80.1,77.2,40,no
INC101925,Monday,20,no,CRM,Application Error,Critical,Application Support,yes,279,6833,132,111,92.89,58.5,61.4,21,yes
INC101926,Tuesday,21,no,ATM Network,Hardware Failure,Medium,Infrastructure,no,115,3738,519,285,80.19,50.9,59.0,8,yes
INC101927,Friday,22,no,Core Banking,Hardware Failure,High,Infrastructure,no,62,1400,476,305,80.0,58.3,51.4,1,yes
INC101928,Monday,15,yes,CRM,Human Error,Low,Application Support,yes,67,1200,149,125,91.13,59.9,70.5,1,no
INC101929,Wednesday,4,no,Core Banking,Batch Failure,High,Application Support,no,246,4753,220,100,92.71,51.9,39.0,7,no
INC101930,Thursday,13,no,Core Banking,Human Error,Low,Infrastructure,yes,9,298,110,104,92.73,49.9,71.1,5,no
INC101931,Thursday,6,no,Payments Gateway,Application Error,Medium,Application Support,yes,246,4738,121,44,96.45,52.7,65.1,11,no
INC101932,Friday,15,no,Mobile App,Application Error,Low,Application Support,yes,39,1179,513,293,80.0,66.8,61.6,4,no
INC101933,Friday,3,yes,Core Banking,Batch Failure,Critical,DBA,no,51,1270,334,225,84.27,76.1,70.8,1,yes
INC101934,Friday,21,no,CRM,Application Error,Low,Application Support,no,23,495,263,163,88.51,75.4,80.4,0,no
INC101935,Monday,10,no,Home Banking,Performance Degradation,Low,Infrastructure,no,87,2239,229,97,93.32,65.7,72.0,14,no
INC101936,Wednesday,1,no,Home Banking,Application Error,Low,Application Support,yes,22,478,233,97,93.24,70.2,69.0,2,no
INC101937,Thursday,1,no,Mobile App,Network Outage,High,Network,yes,60,1537,216,80,94.4,46.6,44.4,10,no
INC101938,Tuesday,7,no,Payments Gateway,Security Alert,Medium,Security,no,104,2133,353,234,83.67,72.7,62.7,11,no
INC101939,Monday,5,yes,ATM Network,Hardware Failure,Critical,Infrastructure,no,87,2676,319,199,86.17,57.2,38.7,3,yes
INC101940,Monday,15,yes,Trading Platform,Performance Degradation,Medium,Infrastructure,no,71,1421,281,150,89.7,100.0,100.0,8,no
INC101941,Wednesday,8,no,Home Banking,Performance Degradation,High,Infrastructure,no,63,1700,188,107,92.65,41.9,41.5,0,no
INC101942,Wednesday,18,no,Trading Platform,Application Error,Medium,Application Support,no,95,2010,947,537,80.0,90.1,95.4,12,no
INC101943,Monday,16,no,ATM Network,Hardware Failure,High,Infrastructure,no,173,3964,295,149,89.46,72.6,78.8,9,yes
INC101944,Friday,1,yes,Core Banking,Batch Failure,Critical,DBA,no,203,4791,345,184,87.31,61.2,43.7,25,yes
INC101945,Sunday,4,no,Core Banking,Application Error,High,Application Support,yes,107,3873,342,205,86.62,91.3,87.5,2,yes
INC101946,Monday,2,no,Payments Gateway,Batch Failure,Critical,Application Support,no,189,4674,207,158,89.01,51.0,36.7,10,yes
INC101947,Sunday,11,yes,Home Banking,Performance Degradation,Medium,DBA,no,168,3702,151,111,92.29,69.6,69.6,10,no
INC101948,Monday,2,no,ATM Network,Network Outage,Medium,Network,no,640,14850,421,251,82.13,42.6,40.7,23,no
INC101949,Sunday,10,no,Mobile App,Security Alert,Medium,Security,no,225,4359,380,214,84.89,54.3,60.9,15,no
INC101950,Sunday,11,no,Core Banking,Network Outage,Medium,Infrastructure,no,65,1531,524,253,82.39,65.0,66.7,9,yes
INC101951,Monday,14,no,CRM,Performance Degradation,Low,Infrastructure,no,15,548,234,95,93.59,86.1,71.5,5,no
INC101952,Friday,15,no,Trading Platform,Performance Degradation,High,Infrastructure,no,44,1134,278,147,90.02,100.0,90.3,6,yes
INC101953,Sunday,2,no,Core Banking,Batch Failure,High,Application Support,yes,54,1579,306,187,87.13,61.3,71.1,3,yes
INC101954,Saturday,6,yes,Payments Gateway,Application Error,Medium,Application Support,no,103,2188,677,410,80.0,32.3,27.0,14,yes
INC101955,Sunday,14,no,Mobile App,Security Alert,High,Security,no,44,1068,277,145,89.58,76.2,64.2,22,yes
INC101956,Thursday,14,no,Trading Platform,Performance Degradation,Medium,Infrastructure,yes,148,3844,116,45,97.05,58.9,68.0,2,yes
INC101957,Monday,3,no,Core Banking,Batch Failure,Medium,Application Support,no,19,395,412,224,84.45,75.6,79.2,4,no
INC101958,Saturday,13,yes,Mobile App,Performance Degradation,Medium,Infrastructure,no,17,484,793,456,80.0,63.1,67.4,6,yes
INC101959,Thursday,21,no,Home Banking,Application Error,Medium,Application Support,no,64,1746,330,189,86.75,57.6,43.6,6,no
INC101960,Thursday,2,no,Core Banking,Batch Failure,Critical,Application Support,yes,38,1039,131,67,95.01,60.2,44.7,12,yes
INC101961,Wednesday,2,yes,Core Banking,Batch Failure,Medium,Application Support,no,21,406,316,121,91.17,76.0,63.9,7,no
INC101962,Thursday,9,no,Home Banking,Performance Degradation,High,Infrastructure,no,47,1366,157,21,98.65,66.7,55.6,4,no
INC101963,Monday,20,no,CRM,Application Error,Low,Application Support,no,16,434,564,308,80.0,94.5,79.0,2,no
INC101964,Friday,3,no,Core Banking,Security Alert,High,Security,no,73,1750,251,99,93.08,55.7,50.2,7,yes
INC101965,Monday,2,yes,Core Banking,Batch Failure,High,Application Support,no,41,1296,290,123,91.45,71.2,81.0,0,no
INC101966,Friday,4,no,Payments Gateway,Hardware Failure,High,Infrastructure,no,44,907,469,277,80.51,46.1,37.6,44,yes
INC101967,Saturday,3,yes,Home Banking,Batch Failure,High,Application Support,no,79,1503,353,190,86.98,49.7,21.6,5,yes
INC101968,Wednesday,12,no,Home Banking,Performance Degradation,Medium,Infrastructure,no,191,4123,370,187,87.04,75.6,80.9,8,no
INC101969,Wednesday,8,yes,ATM Network,Hardware Failure,Critical,Infrastructure,yes,286,7566,112,82,94.18,42.3,57.1,6,no
INC101970,Tuesday,19,no,ATM Network,Network Outage,Medium,Network,no,65,1992,275,153,89.68,58.9,72.6,6,no
INC101971,Sunday,3,yes,Core Banking,Batch Failure,Medium,Application Support,no,81,1847,431,248,83.0,55.0,45.0,3,no
INC101972,Friday,14,no,CRM,Performance Degradation,High,DBA,no,37,1218,196,135,90.09,33.8,52.6,8,no
INC101973,Tuesday,15,no,Mobile App,Human Error,Medium,Application Support,yes,115,2871,90,57,96.06,78.1,70.1,1,no
INC101974,Monday,23,yes,Trading Platform,Human Error,Low,Application Support,no,58,1434,257,157,88.76,50.8,65.9,11,no
INC101975,Monday,5,no,Core Banking,Application Error,High,Application Support,no,241,5261,331,192,86.72,54.0,51.9,10,yes
INC101976,Wednesday,17,yes,Payments Gateway,Security Alert,Medium,Security,no,12,412,655,379,80.0,56.3,70.8,0,yes
INC101977,Sunday,8,yes,Trading Platform,Application Error,High,Application Support,no,45,1038,519,241,83.33,65.5,73.0,4,yes
INC101978,Friday,17,no,Core Banking,Application Error,High,Application Support,no,105,2040,121,97,93.51,65.5,63.3,10,no
INC101979,Monday,13,no,Home Banking,Security Alert,High,Security,no,82,2829,156,112,92.18,84.8,70.4,5,no
INC101980,Saturday,19,yes,Mobile App,Network Outage,Critical,Infrastructure,no,38,979,213,97,92.86,48.9,34.7,8,yes
INC101981,Tuesday,16,no,Core Banking,Performance Degradation,Medium,DBA,no,21,507,298,194,87.21,98.3,60.7,4,no
INC101982,Saturday,8,no,CRM,Hardware Failure,Medium,Infrastructure,no,84,2740,610,356,80.0,55.9,57.8,13,yes
INC101983,Tuesday,20,no,ATM Network,Network Outage,Critical,Network,no,36,953,152,68,95.09,43.4,48.7,4,yes
INC101984,Thursday,5,no,Mobile App,Security Alert,Low,Security,no,12,314,439,183,87.2,86.3,100.0,7,no
INC101985,Sunday,22,yes,CRM,Application Error,Medium,Application Support,yes,83,2015,323,160,88.2,62.2,60.1,2,no
INC101986,Tuesday,0,no,ATM Network,Batch Failure,High,Application Support,no,95,2688,133,107,92.74,56.6,50.7,13,no
INC101987,Friday,0,no,ATM Network,Network Outage,Low,Network,no,44,1090,1567,899,80.0,56.3,55.0,5,yes
INC101988,Sunday,14,no,Mobile App,Human Error,Low,Application Support,no,28,683,291,220,84.96,55.2,51.6,15,no
